Frame,Agent_ID,Pos_X,Pos_Y,Velocity,Status,Min_Neighbor_Dist
683,11,785.61,413.23,2.00,Parked,32.02
684,0,738.07,342.83,1.01,Moving,36.10
684,1,731.93,378.40,0.68,Moving,31.58
684,2,990.76,295.70,1.81,Moving,107.26
684,3,687.25,327.66,1.32,Moving,35.70
684,4,756.77,397.90,1.14,Moving,31.58
684,5,791.73,298.18,1.59,Moving,69.81
684,6,704.59,358.86,1.81,Moving,33.60
684,7,1084.63,243.80,2.00,Moving,107.26
684,8,710.05,411.39,1.27,Parked,39.58
684,9,678.85,790.44,1.45,Moving,145.40
684,10,821.73,763.54,1.68,Moving,145.40
684,11,785.61,413.23,2.00,Parked,32.66
685,0,738.92,342.65,0.87,Moving,35.27
685,1,731.85,377.20,1.21,Moving,31.56
685,2,992.49,295.14,1.81,Moving,107.48
685,3,688.67,327.93,1.45,Moving,36.30
685,4,755.74,398.87,1.41,Moving,32.26
685,5,793.03,297.26,1.59,Moving,70.63
685,6,705.24,360.23,1.51,Moving,31.56
685,7,1086.45,242.96,2.00,Moving,107.48
685,8,710.05,411.39,1.27,Parked,40.55
685,9,678.60,791.87,1.45,Moving,145.95
685,10,822.09,765.18,1.68,Moving,145.95
685,11,785.61,413.23,2.00,Parked,33.14
686,0,739.63,342.54,0.72,Moving,34.09
686,1,732.33,375.83,1.45,Moving,30.37
686,2,994.21,294.59,1.81,Moving,107.70
686,3,690.21,328.30,1.58,Moving,36.38
686,4,754.67,400.28,1.77,Moving,33.11
686,5,794.33,296.34,1.59,Moving,71.59
686,6,705.71,361.22,1.10,Moving,30.37
686,7,1088.27,242.13,2.00,Moving,107.70
686,8,710.05,411.39,1.27,Parked,41.96
686,9,678.35,793.30,1.45,Moving,146.50
686,10,822.44,766.82,1.68,Moving,146.50
686,11,785.61,413.23,2.00,Parked,33.55
687,0,740.15,342.05,0.71,Moving,33.53
687,1,732.84,374.78,1.17,Moving,29.78
687,2,995.94,294.04,1.81,Moving,107.92
687,3,691.86,328.77,1.72,Moving,36.02
687,4,753.52,401.91,2.00,Moving,34.04
687,5,795.63,295.42,1.59,Moving,72.47
687,6,705.99,361.90,0.74,Moving,29.78
687,7,1090.09,241.30,2.00,Moving,107.92
687,8,710.05,411.39,1.27,Parked,43.12
687,9,678.11,794.73,1.45,Moving,147.06
687,10,822.80,768.45,1.68,Moving,147.06
687,11,785.61,413.23,2.00,Parked,34.04
688,0,740.52,341.21,0.92,Moving,33.58
688,1,733.40,374.03,0.93,Moving,29.68
688,2,997.66,293.48,1.81,Moving,108.14
688,3,693.63,329.33,1.86,Moving,35.57
688,4,752.16,403.38,2.00,Moving,34.83
688,5,796.93,294.51,1.59,Moving,73.24
688,6,705.97,362.69,0.79,Moving,29.68
688,7,1091.91,240.47,2.00,Moving,108.14
688,8,710.05,411.39,1.27,Parked,42.86
688,9,677.86,796.16,1.45,Moving,147.61
688,10,823.16,770.09,1.68,Moving,147.61
688,11,785.61,413.23,2.00,Parked,34.88
689,0,740.81,340.03,1.22,Moving,34.22
689,1,734.05,373.58,0.79,Moving,30.09
689,2,999.38,292.93,1.81,Moving,108.36
689,3,695.51,330.00,1.99,Moving,35.09
689,4,751.16,405.11,2.00,Moving,35.40
689,5,798.23,293.59,1.59,Moving,73.85
689,6,705.66,363.59,0.94,Moving,30.09
689,7,1093.73,239.64,2.00,Moving,108.36
689,8,710.05,411.39,1.27,Parked,41.58
689,9,677.62,797.59,1.45,Moving,148.17
689,10,823.51,771.73,1.68,Moving,148.17
689,11,785.61,413.23,2.00,Parked,35.40
690,0,741.07,338.52,1.53,Moving,35.27
690,1,735.03,373.27,1.02,Moving,31.19
690,2,1001.11,292.38,1.81,Moving,108.58
690,3,697.40,330.66,2.00,Moving,34.78
690,4,750.16,406.84,2.00,Moving,36.03
690,5,799.53,292.67,1.59,Moving,74.30
690,6,705.07,364.59,1.16,Moving,31.19
690,7,1095.55,238.81,2.00,Moving,108.58
690,8,710.05,411.39,1.27,Parked,40.36
690,9,677.37,799.02,1.45,Moving,148.73
690,10,823.87,773.37,1.68,Moving,148.73
690,11,785.61,413.23,2.00,Parked,36.03
691,0,741.25,337.14,1.39,Moving,36.33
691,1,736.29,373.13,1.27,Moving,32.94
691,2,1002.83,291.83,1.81,Moving,108.80
691,3,698.98,330.99,1.62,Moving,35.10
691,4,749.16,408.57,2.00,Moving,36.75
691,5,800.83,291.75,1.59,Moving,74.90
691,6,704.20,365.70,1.42,Moving,32.94
691,7,1097.36,237.98,2.00,Moving,108.80
691,8,710.05,411.39,1.27,Parked,39.20
691,9,677.12,800.45,1.45,Moving,149.28
691,10,824.22,775.01,1.68,Moving,149.28
691,11,785.61,413.23,2.00,Parked,36.75
692,0,741.35,335.89,1.26,Moving,37.43
692,1,737.82,373.15,1.53,Moving,35.32
692,2,1004.55,291.27,1.81,Moving,109.02
692,3,700.67,331.44,1.74,Moving,35.59
692,4,748.16,410.31,2.00,Moving,37.57
692,5,802.12,290.83,1.59,Moving,75.66
692,6,703.05,366.95,1.69,Moving,35.32
692,7,1099.18,237.15,2.00,Moving,109.02
692,8,710.05,411.39,1.27,Parked,38.12
692,9,676.88,801.87,1.45,Moving,149.84
692,10,824.58,776.65,1.68,Moving,149.84
692,11,785.61,413.23,2.00,Parked,37.57
693,0,741.37,334.76,1.13,Moving,38.35
693,1,739.26,373.05,1.44,Moving,37.12
693,2,1006.28,290.72,1.81,Moving,109.24
693,3,702.45,331.99,1.87,Moving,36.41
693,4,747.16,412.04,2.00,Moving,37.11
693,5,803.42,289.91,1.59,Moving,76.57
693,6,702.43,368.40,1.58,Moving,36.41
693,7,1101.00,236.31,2.00,Moving,109.24
693,8,710.05,411.39,1.27,Parked,37.11
693,9,676.63,803.30,1.45,Moving,150.40
693,10,824.94,778.29,1.68,Moving,150.40
693,11,785.61,413.23,2.00,Parked,38.48
694,0,741.31,333.77,1.00,Moving,37.00
694,1,740.59,372.85,1.35,Moving,38.77
694,2,1008.00,290.17,1.81,Moving,109.46
694,3,704.33,332.66,2.00,Moving,37.00
694,4,746.16,413.77,2.00,Moving,36.18
694,5,804.72,288.99,1.59,Moving,77.62
694,6,701.95,369.81,1.49,Moving,37.22
694,7,1102.82,235.48,2.00,Moving,109.46
694,8,710.05,411.39,1.27,Parked,36.18
694,9,676.39,804.73,1.45,Moving,150.96
694,10,825.29,779.93,1.68,Moving,150.96
694,11,785.61,413.23,2.00,Parked,39.46
695,0,741.19,332.90,0.87,Moving,34.98
695,1,741.82,372.54,1.26,Moving,39.65
695,2,1009.72,289.61,1.81,Moving,109.68
695,3,706.21,333.34,2.00,Moving,34.98
695,4,745.16,415.50,2.00,Moving,35.34
695,5,806.02,288.07,1.59,Moving,78.82
695,6,701.61,371.16,1.40,Moving,38.10
695,7,1104.64,234.65,2.00,Moving,109.68
695,8,710.05,411.39,1.27,Parked,35.34
695,9,676.14,806.16,1.45,Moving,151.52
695,10,825.65,781.56,1.68,Moving,151.52
695,11,785.61,413.23,2.00,Parked,40.52
696,0,741.40,332.33,0.61,Moving,33.35
696,1,742.92,372.15,1.17,Moving,39.84
696,2,1011.45,289.06,1.81,Moving,109.90
696,3,708.09,334.01,2.00,Moving,33.35
696,4,744.16,417.23,2.00,Moving,34.60
696,5,807.32,287.16,1.59,Moving,79.91
696,6,701.41,372.47,1.32,Moving,39.03
696,7,1106.46,233.82,2.00,Moving,109.90
696,8,710.05,411.39,1.27,Parked,34.60
696,9,675.89,807.59,1.45,Moving,152.08
696,10,826.01,783.20,1.68,Moving,152.08
696,11,785.61,413.23,2.00,Parked,41.65
697,0,741.96,332.00,0.65,Moving,32.54
697,1,743.90,371.67,1.09,Moving,39.72
697,2,1013.17,288.51,1.81,Moving,110.13
697,3,709.53,334.63,1.56,Moving,32.54
697,4,743.57,418.78,1.65,Moving,34.32
697,5,808.62,286.24,1.59,Moving,80.85
697,6,701.35,373.72,1.25,Moving,38.66
697,7,1108.28,232.99,2.00,Moving,110.13
697,8,710.05,411.39,1.27,Parked,34.32
697,9,675.65,809.02,1.45,Moving,152.64
697,10,826.36,784.84,1.68,Moving,152.64
697,11,785.61,413.23,2.00,Parked,42.41
698,0,742.86,331.81,0.91,Moving,32.37
698,1,744.74,371.12,1.01,Moving,39.35
698,2,1014.89,287.95,1.81,Moving,110.35
698,3,710.67,335.20,1.28,Moving,32.37
698,4,743.39,420.14,1.37,Moving,34.46
698,5,809.92,285.32,1.59,Moving,81.60
698,6,701.43,374.92,1.20,Moving,37.48
698,7,1110.10,232.16,2.00,Moving,110.35
698,8,710.05,411.39,1.27,Parked,34.46
698,9,675.40,810.45,1.45,Moving,153.20
698,10,826.72,786.48,1.68,Moving,153.20
698,11,785.61,413.23,2.00,Parked,42.79
699,0,744.08,331.71,1.23,Moving,32.82
699,1,745.45,370.50,0.94,Moving,38.82
699,2,1016.62,287.40,1.81,Moving,110.57
699,3,711.51,335.74,1.00,Moving,32.82
699,4,743.62,421.33,1.22,Moving,35.01
699,5,811.22,284.40,1.59,Moving,82.13
699,6,701.65,376.05,1.16,Moving,36.32
699,7,1111.92,231.33,2.00,Moving,110.57
699,8,710.05,411.39,1.27,Parked,35.01
699,9,675.16,811.88,1.45,Moving,153.76
699,10,827.07,788.12,1.68,Moving,153.76
699,11,785.61,413.23,2.00,Parked,42.77
700,0,745.62,331.59,1.54,Moving,33.88
700,1,746.02,369.84,0.88,Moving,38.25
700,2,1018.34,286.85,1.81,Moving,110.80
700,3,712.06,336.25,0.75,Moving,33.88
700,4,743.86,422.52,1.22,Moving,35.59
700,5,812.52,283.48,1.59,Moving,82.40
700,6,702.00,377.13,1.13,Moving,35.19
700,7,1113.74,230.50,2.00,Moving,110.80
700,8,710.05,411.39,1.27,Parked,35.19
700,9,674.91,813.31,1.45,Moving,154.33
700,10,827.43,789.76,1.68,Moving,154.33
700,11,785.61,413.23,2.00,Parked,42.78
701,0,747.44,331.39,1.83,Moving,35.11
701,1,746.45,369.13,0.83,Moving,37.75
701,2,1020.06,286.29,1.81,Moving,111.02
701,3,712.75,336.78,0.87,Moving,35.11
701,4,744.10,423.71,1.22,Moving,36.21
701,5,813.82,282.56,1.59,Moving,82.40
701,6,702.50,378.14,1.13,Moving,34.09
701,7,1115.55,229.66,2.00,Moving,111.02
701,8,710.05,411.39,1.27,Parked,34.09
701,9,674.66,814.74,1.45,Moving,154.89
701,10,827.79,791.40,1.68,Moving,154.89
701,11,785.61,413.23,2.00,Parked,42.82
702,0,749.13,331.25,1.69,Moving,36.06
702,1,746.73,368.38,0.80,Moving,37.21
702,2,1021.79,285.74,1.81,Moving,111.24
702,3,713.59,337.32,1.00,Moving,36.06
702,4,744.33,424.91,1.22,Moving,36.85
702,5,815.11,281.64,1.59,Moving,82.56
702,6,702.99,378.66,0.72,Moving,33.48
702,7,1117.37,228.83,2.00,Moving,111.24
702,8,710.05,411.39,1.27,Parked,33.48
702,9,674.42,816.17,1.45,Moving,155.45
702,10,828.14,793.04,1.68,Moving,155.45
702,11,785.61,413.23,2.00,Parked,42.90
703,0,750.68,331.18,1.55,Moving,36.63
703,1,746.86,367.61,0.78,Moving,36.63
703,2,1023.51,285.19,1.81,Moving,111.47
703,3,714.58,337.88,1.14,Moving,36.72
703,4,744.57,426.10,1.22,Moving,37.52
703,5,816.41,280.72,1.59,Moving,82.86
703,6,703.47,378.74,0.49,Moving,33.31
703,7,1119.19,228.00,2.00,Moving,111.47
703,8,710.05,411.39,1.27,Parked,33.31
703,9,674.17,817.60,1.45,Moving,156.02
703,10,828.50,794.68,1.68,Moving,156.02
703,11,785.61,413.23,2.00,Parked,43.01
704,0,752.09,331.16,1.41,Moving,36.05
704,1,746.85,366.83,0.78,Moving,36.05
704,2,1025.23,284.63,1.81,Moving,111.69
704,3,715.72,338.45,1.27,Moving,37.10
704,4,744.81,427.29,1.22,Moving,38.22
704,5,817.71,279.81,1.59,Moving,83.33
704,6,703.93,378.42,0.55,Moving,33.53
704,7,1121.01,227.17,2.00,Moving,111.69
704,8,710.05,411.39,1.27,Parked,33.53
704,9,673.93,819.03,1.45,Moving,156.58
704,10,828.85,796.31,1.68,Moving,156.58
704,11,785.61,413.23,2.00,Parked,43.16
705,0,753.37,331.20,1.28,Moving,35.47
705,1,746.68,366.04,0.81,Moving,35.47
705,2,1026.96,284.08,1.81,Moving,111.92
705,3,717.01,339.03,1.42,Moving,37.19
705,4,745.05,428.48,1.22,Moving,38.95
705,5,819.01,278.89,1.59,Moving,83.94
705,6,704.32,377.76,0.77,Moving,34.11
705,7,1122.83,226.34,2.00,Moving,111.92
705,8,710.05,411.39,1.27,Parked,34.11
705,9,673.68,820.46,1.45,Moving,157.15
705,10,829.21,797.95,1.68,Moving,157.15
705,11,785.61,413.23,2.00,Parked,43.34
706,0,754.50,331.30,1.14,Moving,34.92
706,1,746.36,365.26,0.84,Moving,34.92
706,2,1028.68,283.53,1.81,Moving,112.14
706,3,718.45,339.63,1.56,Moving,37.01
706,4,745.28,429.68,1.22,Moving,39.69
706,5,820.31,277.97,1.59,Moving,84.71
706,6,704.62,376.79,1.02,Moving,35.03
706,7,1124.65,225.51,2.00,Moving,112.14
706,8,710.05,411.39,1.27,Parked,35.03
706,9,673.43,821.88,1.45,Moving,157.72
706,10,829.57,799.59,1.68,Moving,157.72
706,11,785.61,413.23,2.00,Parked,43.56
707,0,755.36,331.03,0.90,Moving,34.72
707,1,746.05,364.47,0.84,Moving,34.72
707,2,1030.40,282.97,1.81,Moving,112.37
707,3,720.03,340.24,1.70,Moving,35.55
707,4,745.52,430.87,1.22,Moving,40.47
707,5,821.61,277.05,1.59,Moving,85.46
707,6,705.04,375.90,0.98,Moving,35.84
707,7,1126.47,224.68,2.00,Moving,112.37
707,8,710.05,411.39,1.27,Parked,35.84
707,9,673.19,823.31,1.45,Moving,158.28
707,10,829.92,801.23,1.68,Moving,158.28
707,11,785.61,413.23,2.00,Parked,43.80
708,0,756.00,330.39,0.91,Moving,34.85
708,1,745.73,363.69,0.84,Moving,33.54
708,2,1032.13,282.42,1.81,Moving,112.60
708,3,721.39,340.61,1.41,Moving,33.54
708,4,745.76,432.06,1.22,Moving,41.26
708,5,822.91,276.13,1.59,Moving,86.14
708,6,705.57,375.12,0.95,Moving,36.54
708,7,1128.29,223.85,2.00,Moving,112.60
708,8,710.05,411.39,1.27,Parked,36.54
708,9,672.94,824.74,1.45,Moving,158.85
708,10,830.28,802.87,1.68,Moving,158.85
708,11,785.61,413.23,2.00,Parked,44.08
709,0,756.51,329.40,1.12,Moving,35.55
709,1,745.70,363.26,0.44,Moving,32.28
709,2,1033.85,281.87,1.81,Moving,112.82
709,3,722.50,340.81,1.13,Moving,32.28
709,4,746.00,433.26,1.22,Moving,42.07
709,5,824.21,275.21,1.59,Moving,86.71
709,6,706.22,374.43,0.95,Moving,37.16
709,7,1130.11,223.01,2.00,Moving,112.82
709,8,710.05,411.39,1.27,Parked,37.16
709,9,672.70,826.17,1.45,Moving,159.42
709,10,830.64,804.51,1.68,Moving,159.42
709,11,785.61,413.23,2.00,Parked,44.39
710,0,756.91,328.51,0.97,Moving,35.75
710,1,745.95,363.17,0.26,Moving,31.75
710,2,1035.57,281.31,1.81,Moving,113.05
710,3,723.36,340.85,0.86,Moving,31.75
710,4,746.23,434.45,1.22,Moving,42.90
710,5,825.51,274.29,1.59,Moving,87.43
710,6,706.98,373.84,0.96,Moving,36.84
710,7,1131.93,222.18,2.00,Moving,113.05
710,8,710.05,411.39,1.27,Parked,37.67
710,9,672.45,827.60,1.45,Moving,159.99
710,10,830.99,806.15,1.68,Moving,159.99
710,11,785.61,413.23,2.00,Parked,44.73
711,0,757.21,327.73,0.83,Moving,35.69
711,1,746.48,363.44,0.59,Moving,31.98
711,2,1037.30,280.76,1.81,Moving,113.28
711,3,723.97,340.72,0.62,Moving,31.98
711,4,746.47,435.64,1.22,Moving,43.75
711,5,826.81,273.37,1.59,Moving,88.31
711,6,707.85,373.35,1.00,Moving,36.39
711,7,1133.75,221.35,2.00,Moving,113.28
711,8,710.05,411.39,1.27,Parked,38.10
711,9,672.20,829.03,1.45,Moving,160.56
711,10,831.35,807.79,1.68,Moving,160.56
711,11,785.61,413.23,2.00,Parked,45.11
712,0,757.41,327.07,0.70,Moving,35.68
712,1,747.28,364.07,1.02,Moving,32.94
712,2,1039.02,280.21,1.81,Moving,113.50
712,3,724.33,340.43,0.46,Moving,32.94
712,4,746.71,436.83,1.22,Moving,44.62
712,5,828.10,272.46,1.59,Moving,89.33
712,6,708.83,372.97,1.06,Moving,36.03
712,7,1135.56,220.52,2.00,Moving,113.50
712,8,710.05,411.39,1.27,Parked,38.44
712,9,671.96,830.46,1.45,Moving,161.12
712,10,831.70,809.42,1.68,Moving,161.12
712,11,785.61,413.23,2.00,Parked,45.51
713,0,757.50,326.51,0.57,Moving,35.70
713,1,748.35,365.06,1.46,Moving,34.65
713,2,1040.74,279.65,1.81,Moving,113.73
713,3,724.44,339.98,0.47,Moving,34.65
713,4,746.94,438.03,1.22,Moving,45.50
713,5,829.40,271.54,1.59,Moving,90.51
713,6,709.92,372.68,1.13,Moving,35.78
713,7,1137.38,219.69,2.00,Moving,113.73
713,8,710.05,411.39,1.27,Parked,38.71
713,9,671.71,831.89,1.45,Moving,161.69
713,10,832.06,811.06,1.68,Moving,161.69
713,11,785.61,413.23,2.00,Parked,45.94
714,0,757.50,326.06,0.45,Moving,35.51
714,1,749.67,366.42,1.90,Moving,36.66
714,2,1042.47,279.10,1.81,Moving,113.96
714,3,724.67,339.60,0.44,Moving,35.51
714,4,747.18,439.22,1.22,Moving,46.39
714,5,830.70,270.62,1.59,Moving,91.83
714,6,711.12,372.51,1.21,Moving,35.59
714,7,1139.20,218.86,2.00,Moving,113.96
714,8,710.05,411.39,1.27,Parked,38.90
714,9,671.47,833.32,1.45,Moving,162.26
714,10,832.42,812.70,1.68,Moving,162.26
714,11,785.61,413.23,2.00,Parked,46.39
715,0,757.39,325.73,0.35,Moving,35.09
715,1,750.99,367.78,1.90,Moving,38.53
715,2,1044.19,278.55,1.81,Moving,114.19
715,3,725.03,339.30,0.47,Moving,35.09
715,4,747.42,440.41,1.22,Moving,46.88
715,5,832.00,269.70,1.59,Moving,93.30
715,6,712.42,372.43,1.30,Moving,35.45
715,7,1141.02,218.03,2.00,Moving,114.19
715,8,710.05,411.39,1.27,Parked,39.02
715,9,671.22,834.75,1.45,Moving,162.84
715,10,832.77,814.34,1.68,Moving,162.84
715,11,785.61,413.23,2.00,Parked,46.88
716,0,757.18,325.50,0.31,Moving,34.91
716,1,752.31,369.15,1.90,Moving,38.63
716,2,1045.92,277.99,1.81,Moving,114.42
716,3,725.11,339.29,0.08,Moving,34.91
716,4,747.66,441.60,1.22,Moving,47.39
716,5,833.30,268.78,1.59,Moving,94.93
716,6,713.83,372.47,1.41,Moving,35.05
716,7,1142.84,217.19,2.00,Moving,114.42
716,8,710.05,411.39,1.27,Parked,39.10
716,9,670.97,836.18,1.45,Moving,163.41
716,10,833.13,815.98,1.68,Moving,163.41
716,11,785.61,413.23,2.00,Parked,47.39
717,0,757.31,325.27,0.26,Moving,34.93
717,1,753.63,370.51,1.90,Moving,38.36
717,2,1047.64,277.44,1.81,Moving,114.65
717,3,725.34,339.33,0.23,Moving,34.76
717,4,747.89,442.80,1.22,Moving,47.93
717,5,834.60,267.86,1.59,Moving,96.28
717,6,715.33,372.62,1.51,Moving,34.76
717,7,1144.66,216.36,2.00,Moving,114.65
717,8,710.05,411.39,1.27,Parked,39.12
717,9,670.73,837.61,1.45,Moving,163.98
717,10,833.48,817.62,1.68,Moving,163.98
717,11,785.61,413.23,2.00,Parked,47.93
718,0,757.75,324.99,0.52,Moving,34.90
718,1,754.95,371.87,1.90,Moving,38.03
718,2,1049.36,276.89,1.81,Moving,114.87
718,3,725.78,338.99,0.56,Moving,34.90
718,4,748.13,443.99,1.22,Moving,48.49
718,5,835.90,266.94,1.59,Moving,97.35
718,6,716.94,372.88,1.63,Moving,35.03
718,7,1146.48,215.53,2.00,Moving,114.87
718,8,710.05,411.39,1.27,Parked,39.11
718,9,670.48,839.04,1.45,Moving,164.55
718,10,833.84,819.26,1.68,Moving,164.55
718,11,785.61,413.23,2.00,Parked,48.49
719,0,758.50,324.65,0.82,Moving,35.11
719,1,756.27,373.23,1.90,Moving,37.63
719,2,1051.09,276.33,1.81,Moving,115.10
719,3,726.34,338.73,0.62,Moving,35.11
719,4,748.37,445.18,1.22,Moving,49.07
719,5,837.20,266.02,1.59,Moving,98.14
719,6,718.64,373.26,1.74,Moving,35.38
719,7,1148.30,214.70,2.00,Moving,115.10
719,8,710.05,411.39,1.27,Parked,39.08
719,9,670.24,840.47,1.45,Moving,165.12
719,10,834.20,820.90,1.68,Moving,165.12
719,11,785.61,413.23,2.00,Parked,49.07
720,0,759.12,324.40,0.67,Moving,35.09
720,1,757.60,374.59,1.90,Moving,37.16
720,2,1052.81,275.78,1.81,Moving,115.33
720,3,727.02,338.56,0.70,Moving,35.09
720,4,748.60,446.37,1.22,Moving,49.68
720,5,838.50,265.11,1.59,Moving,99.07
720,6,720.44,373.75,1.86,Moving,35.80
720,7,1150.12,213.87,2.00,Moving,115.33
720,8,710.05,411.39,1.27,Parked,39.04
720,9,669.99,841.89,1.45,Moving,165.70
720,10,834.55,822.53,1.68,Moving,165.70
720,11,785.61,413.23,2.00,Parked,47.73
721,0,759.62,324.23,0.53,Moving,34.85
721,1,758.92,375.96,1.90,Moving,36.62
721,2,1054.53,275.23,1.81,Moving,115.56
721,3,727.82,338.49,0.80,Moving,34.85
721,4,748.84,447.57,1.22,Moving,50.31
721,5,839.79,264.19,1.59,Moving,100.16
721,6,722.33,374.36,1.99,Moving,36.29
721,7,1151.94,213.04,2.00,Moving,115.56
721,8,710.05,411.39,1.27,Parked,39.01
721,9,669.75,843.32,1.45,Moving,166.27
721,10,834.91,824.17,1.68,Moving,166.27
721,11,785.61,413.23,2.00,Parked,45.85
722,0,760.40,323.95,0.83,Moving,34.85
722,1,760.24,377.32,1.90,Moving,36.08
722,2,1056.26,274.67,1.81,Moving,115.79
722,3,728.74,338.51,0.92,Moving,34.85
722,4,749.08,448.76,1.22,Moving,50.96
722,5,841.09,263.27,1.59,Moving,100.96
722,6,724.23,374.98,2.00,Moving,36.08
722,7,1153.76,212.21,2.00,Moving,115.79
722,8,710.05,411.39,1.27,Parked,39.07
722,9,669.50,844.75,1.45,Moving,166.85
722,10,835.27,825.81,1.68,Moving,166.85
722,11,785.61,413.23,2.00,Parked,43.97
723,0,761.45,323.53,1.13,Moving,35.08
723,1,761.56,378.68,1.90,Moving,35.56
723,2,1057.98,274.12,1.81,Moving,116.03
723,3,729.77,338.62,1.04,Moving,35.08
723,4,749.32,449.95,1.22,Moving,51.63
723,5,842.39,262.35,1.59,Moving,101.46
723,6,726.13,375.60,2.00,Moving,35.56
723,7,1155.57,211.38,2.00,Moving,116.03
723,8,710.05,411.39,1.27,Parked,39.23
723,9,669.25,846.18,1.45,Moving,167.42
723,10,835.62,827.45,1.68,Moving,167.42
723,11,785.61,413.23,2.00,Parked,42.10
724,0,762.38,323.20,0.98,Moving,35.11
724,1,762.88,380.04,1.90,Moving,35.05
724,2,1059.70,273.57,1.81,Moving,116.26
724,3,730.93,338.82,1.17,Moving,35.11
724,4,749.55,451.15,1.22,Moving,52.32
724,5,843.69,261.43,1.59,Moving,102.12
724,6,728.04,376.22,2.00,Moving,35.05
724,7,1157.39,210.54,2.00,Moving,116.26
724,8,710.05,411.39,1.27,Parked,39.49
724,9,669.01,847.61,1.45,Moving,167.99
724,10,835.98,829.09,1.68,Moving,167.99
724,11,785.61,413.23,2.00,Parked,40.23
725,0,763.18,322.95,0.84,Moving,34.94
725,1,764.20,381.40,1.90,Moving,34.57
725,2,1061.43,273.02,1.81,Moving,116.49
725,3,732.20,339.12,1.30,Moving,34.94
725,4,749.79,452.34,1.22,Moving,53.03
725,5,844.99,260.51,1.59,Moving,102.92
725,6,729.94,376.85,2.00,Moving,34.57
725,7,1159.21,209.71,2.00,Moving,116.49
725,8,710.05,411.39,1.27,Parked,39.85
725,9,668.76,849.04,1.45,Moving,168.57
725,10,836.33,830.73,1.68,Moving,168.57
725,11,785.61,413.23,2.00,Parked,38.36
726,0,764.22,322.52,1.13,Moving,35.03
726,1,765.76,382.38,1.83,Moving,34.27
726,2,1063.15,272.46,1.81,Moving,116.72
726,3,733.58,339.51,1.44,Moving,35.03
726,4,750.03,453.53,1.22,Moving,53.76
726,5,846.29,259.59,1.59,Moving,103.42
726,6,731.84,377.47,2.00,Moving,34.27
726,7,1161.03,208.88,2.00,Moving,116.72
726,8,710.05,411.39,1.27,Parked,40.31
726,9,668.52,850.47,1.45,Moving,169.15
726,10,836.69,832.37,1.68,Moving,169.15
726,11,785.61,413.23,2.00,Parked,36.69
727,0,765.13,322.18,0.98,Moving,34.94
727,1,767.55,382.97,1.89,Moving,34.16
727,2,1064.87,271.91,1.81,Moving,116.95
727,3,735.08,340.01,1.58,Moving,34.94
727,4,750.27,454.72,1.22,Moving,54.51
727,5,847.59,258.67,1.59,Moving,104.07
727,6,733.74,378.09,2.00,Moving,34.16
727,7,1162.85,208.05,2.00,Moving,116.95
727,8,710.05,411.39,1.27,Parked,40.86
727,9,668.27,851.90,1.45,Moving,169.72
727,10,837.05,834.01,1.68,Moving,169.72
727,11,785.61,413.23,2.00,Parked,35.24
728,0,766.26,321.62,1.26,Moving,35.14
728,1,769.53,383.18,2.00,Moving,34.08
728,2,1066.60,271.36,1.81,Moving,117.18
728,3,736.69,340.60,1.72,Moving,35.14
728,4,750.50,455.92,1.22,Moving,55.27
728,5,848.89,257.76,1.59,Moving,104.43
728,6,735.64,378.71,2.00,Moving,34.19
728,7,1164.67,207.22,2.00,Moving,117.18
728,8,710.05,411.39,1.27,Parked,41.50
728,9,668.02,853.33,1.45,Moving,170.30
728,10,837.40,835.65,1.68,Moving,170.30
728,11,785.61,413.23,2.00,Parked,34.08
729,0,767.27,321.14,1.11,Moving,35.19
729,1,771.34,382.98,1.81,Moving,33.45
729,2,1068.32,270.80,1.81,Moving,117.41
729,3,738.41,341.29,1.86,Moving,35.19
729,4,750.74,457.11,1.22,Moving,56.05
729,5,850.19,256.84,1.59,Moving,104.93
729,6,737.54,379.33,2.00,Moving,33.99
729,7,1166.49,206.39,2.00,Moving,117.41
729,8,710.05,411.39,1.27,Parked,42.22
729,9,667.78,854.76,1.45,Moving,170.88
729,10,837.76,837.28,1.68,Moving,170.88
729,11,785.61,413.23,2.00,Parked,33.45
730,0,768.15,320.75,0.96,Moving,35.12
730,1,772.95,382.37,1.72,Moving,33.36
730,2,1070.04,270.25,1.81,Moving,117.65
730,3,740.25,342.08,2.00,Moving,35.12
730,4,750.98,458.30,1.22,Moving,56.84
730,5,851.49,255.92,1.59,Moving,105.58
730,6,739.44,379.96,2.00,Moving,33.59
730,7,1168.31,205.56,2.00,Moving,117.65
730,8,710.05,411.39,1.27,Parked,43.03
730,9,667.53,856.19,1.45,Moving,171.45
730,10,838.11,838.92,1.68,Moving,171.45
730,11,785.61,413.23,2.00,Parked,33.36
731,0,768.91,320.44,0.82,Moving,34.97
731,1,774.38,381.34,1.76,Moving,33.49
731,2,1071.77,269.70,1.81,Moving,117.88
731,3,742.08,342.88,2.00,Moving,34.97
731,4,751.21,459.49,1.22,Moving,57.65
731,5,852.78,255.00,1.59,Moving,106.38
731,6,740.90,380.50,1.56,Moving,33.49
731,7,1170.13,204.73,2.00,Moving,117.88
731,8,710.05,411.39,1.27,Parked,43.65
731,9,667.29,857.62,1.45,Moving,172.03
731,10,838.47,840.56,1.68,Moving,172.03
731,11,785.61,413.23,2.00,Parked,33.81
